source_annotations,annotation_id,image_id,image_filename,full_image_path,letter,label_raw,bbox,area,base_types,TM
test_annotations,1355106,436,TM1536_P.Lond.7.1973_R.jpg,dataset/TM1536_P.Lond.7.1973_R.jpg,Sigma,Σ,"[612, 442, 14, 17]",238,bt2,1536
train_annotations,1396350,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Tau,Τ,"[4689, 1276, 49, 94]",4606,bt2,5836
test_annotations,1281396,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Kappa,Κ,"[2322, 901, 69, 91]",6279,bt2,3283
test_annotations,1377810,485,TM1137_P.Cair.Zen.3.59499_V.jpg,dataset/TM1137_P.Cair.Zen.3.59499_V.jpg,Omicron,Ο,"[2755, 2567, 48, 42]",2016,bt2,1137
train_annotations,1291950,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Lambda,Λ,"[681, 1512, 36, 39]",1404,bt2,18560
train_annotations,1299190,483,TM1011_P.Cair.Zen.3.59368.jpg,dataset/TM1011_P.Cair.Zen.3.59368.jpg,Psi,Ψ,"[1882, 3469, 57, 103]",5871,bt2,1011
test_annotations,1385240,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Gamma,Γ,"[3165, 1817, 68, 85]",5780,bt2,3283
train_annotations,1291286,456,TM78025_P.Bingen.45.jpg,dataset/TM78025_P.Bingen.45.jpg,Gamma,Γ,"[3300, 2358, 92, 94]",8648,bt2,78025
train_annotations,1304292,552,TM3094_P.Dion.11.jpg,dataset/TM3094_P.Dion.11.jpg,Epsilon,Ε,"[1756, 1541, 25, 50]",1250,bt2,3094
train_annotations,1276841,419,TM5132_SB.28.16855.jpg,dataset/TM5132_SB.28.16855.jpg,Omega,Ω,"[2351, 3294, 136, 97]",13192,bt2,5132
train_annotations,1378942,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Omicron,Ο,"[1224, 303, 13, 17]",221,bt2,3433
test_annotations,1320315,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Iota,Ι,"[2136, 1434, 26, 52]",1352,bt2,18497
train_annotations,1313894,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Eta,Η,"[941, 1823, 52, 49]",2548,bt2,3740
train_annotations,1397180,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Alpha,Α,"[3490, 2694, 64, 91]",5824,bt2,5836
train_annotations,1361735,502,TM3432_UPZ.1.41.jpg,dataset/TM3432_UPZ.1.41.jpg,Epsilon,Ε,"[723, 906, 14, 16]",224,bt2,3432
train_annotations,1297442,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Omicron,Ο,"[844, 1543, 26, 37]",962,bt2,3099
train_annotations,1379572,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Xi,Ξ,"[698, 2127, 69, 75]",5175,bt2,5837
train_annotations,1303688,551,TM3093_P.Dion.10.jpg,dataset/TM3093_P.Dion.10.jpg,Alpha,Α,"[1946, 1563, 36, 45]",1620,bt2,3093
train_annotations,1386102,548,TM316254_P.Tarich.11.jpg,dataset/TM316254_P.Tarich.11.jpg,Sigma,Σ,"[286, 382, 10, 16]",160,bt2,316254
train_annotations,1283141,546,TM316242_P.Tarich.2.jpg,dataset/TM316242_P.Tarich.2.jpg,Gamma,Γ,"[1725, 5344, 86, 119]",10234,bt2,316242
train_annotations,1282719,545,TM121853_P.Sorb.3.71.jpg,dataset/TM121853_P.Sorb.3.71.jpg,Omicron,Ο,"[1614, 1444, 22, 27]",594,bt2,121853
train_annotations,1394760,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Alpha,Α,"[1687, 3149, 84, 106]",8904,bt2,18503
train_annotations,1363881,420,TM5853_P.Eleph.20_R.jpg,dataset/TM5853_P.Eleph.20_R.jpg,Chi,Χ,"[599, 7180, 198, 148]",29304,bt2,5853
train_annotations,1379499,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Lambda,Λ,"[501, 2016, 65, 65]",4225,bt2,5837
train_annotations,1320603,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Mu,Μ,"[419, 1105, 59, 55]",3245,bt2,18499
test_annotations,1252964,527,TM5842_P.Eleph.8.jpg,dataset/TM5842_P.Eleph.8.jpg,Omega,Ω,"[883, 2018, 165, 82]",13530,bt2,5842
train_annotations,1283137,546,TM316242_P.Tarich.2.jpg,dataset/TM316242_P.Tarich.2.jpg,Upsilon,Υ,"[1373, 5338, 105, 146]",15330,bt2,316242
train_annotations,1262812,547,TM316244_P.Tarich.4a.jpg,dataset/TM316244_P.Tarich.4a.jpg,Upsilon,Υ,"[1286, 5136, 89, 153]",13617,"bt2,bt5",316244
train_annotations,1313796,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Theta,Θ,"[1539, 1509, 48, 55]",2640,bt2,3740
test_annotations,1310210,557,TM3286_P.Enteux.9.jpg,dataset/TM3286_P.Enteux.9.jpg,Omicron,Ο,"[1322, 965, 30, 57]",1710,bt2,3286
train_annotations,1392719,499,TM3403_UPZ.1.12.jpg,dataset/TM3403_UPZ.1.12.jpg,Upsilon,Υ,"[264, 169, 12, 14]",168,bt2,3403
train_annotations,1259245,506,TM3593_P.Tor.Choach.4.jpg,dataset/TM3593_P.Tor.Choach.4.jpg,Phi,Φ,"[3130, 1596, 65, 136]",8840,bt2,3593
train_annotations,1311757,517,TM4927_BGU.8.1848.jpg,dataset/TM4927_BGU.8.1848.jpg,Iota,Ι,"[813, 3655, 49, 128]",6272,bt2,4927
train_annotations,1298850,483,TM1011_P.Cair.Zen.3.59368.jpg,dataset/TM1011_P.Cair.Zen.3.59368.jpg,Iota,Ι,"[1403, 2885, 33, 83]",2739,bt2,1011
train_annotations,1356299,460,TM23306_BGU.16.2583.jpg,dataset/TM23306_BGU.16.2583.jpg,Epsilon,Ε,"[2068, 4917, 87, 120]",10440,bt2,23306
train_annotations,1321295,425,TM18552_BGU.4.1111.jpg,dataset/TM18552_BGU.4.1111.jpg,Pi,Π,"[1747, 4468, 126, 109]",13734,bt2,18552
train_annotations,1316377,530,TM8337_P.Mich.3.173.jpg,dataset/TM8337_P.Mich.3.173.jpg,Delta,Δ,"[2204, 5210, 123, 125]",15375,bt2,8337
test_annotations,1149634,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Epsilon,Ε,"[1982, 1009, 41, 63]",2583,bt2,18497
train_annotations,1395215,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Nu,Ν,"[2203, 5649, 105, 122]",12810,bt2,18503
train_annotations,1324354,426,TM44617_P.Polit.Iud.1.jpg,dataset/TM44617_P.Polit.Iud.1.jpg,Kappa,Κ,"[525, 1594, 39, 84]",3276,bt2,44617
train_annotations,1315559,500,TM3409_UPZ.1.18.jpg,dataset/TM3409_UPZ.1.18.jpg,Upsilon,Υ,"[835, 301, 16, 19]",304,bt2,3409
train_annotations,1389206,611,TM44623_P.Polit.Iud.7_V.jpg,dataset/TM44623_P.Polit.Iud.7_V.jpg,Pi,Π,"[2294.0, 1454.3124665596579, 152.0, 134.03584804708407]",5092,bt2,44623
train_annotations,1287552,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Pi,Π,"[635, 1283, 96, 75]",7200,bt2,243
train_annotations,1363220,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Sigma,Σ,"[495, 2100, 40, 46]",1840,bt2,5579
train_annotations,1347593,666,TM3987_BGU.14.2380_frag.B.jpg,dataset/TM3987_BGU.14.2380_frag.B.jpg,Delta,Δ,"[1360, 1927, 128, 112]",14336,bt2,3987
train_annotations,1304598,552,TM3094_P.Dion.11.jpg,dataset/TM3094_P.Dion.11.jpg,Upsilon,Υ,"[767, 2294, 34, 39]",1326,bt2,3094
train_annotations,1385145,553,TM3097_P.Dion.14_R.jpg,dataset/TM3097_P.Dion.14_R.jpg,Nu,Ν,"[2134, 683, 43, 96]",4128,bt2,3097
train_annotations,1321966,505,TM3563_P.Tor.Choach.12.01.jpg,dataset/TM3563_P.Tor.Choach.12.01.jpg,Omicron,Ο,"[393, 2445, 53, 57]",3021,bt2,3563
train_annotations,1372390,480,TM905_P.Cair.Zen.2.59261.jpg,dataset/TM905_P.Cair.Zen.2.59261.jpg,Eta,Η,"[320, 2375, 46, 50]",2300,bt2,905
train_annotations,1410311,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Mu,Μ,"[983, 3524, 44, 35]",1540,bt2,3099
train_annotations,1319953,535,TM17894_P.Wash.Univ.2.77_frag.Vienna.jpg,dataset/TM17894_P.Wash.Univ.2.77_frag.Vienna.jpg,Theta,Θ,"[3537, 3623, 167, 207]",34569,bt2,17894
train_annotations,1386273,548,TM316254_P.Tarich.11.jpg,dataset/TM316254_P.Tarich.11.jpg,Kappa,Κ,"[265, 661, 17, 24]",408,bt2,316254
train_annotations,1311513,417,TM4911_BGU.8.1832.jpg,dataset/TM4911_BGU.8.1832.jpg,Pi,Π,"[2855, 4535, 81, 96]",7776,bt2,4911
train_annotations,1423768,447,TM5697_SB.5.7532.jpg,dataset/TM5697_SB.5.7532.jpg,Sigma,Σ,"[1810, 5688, 74, 86]",6364,bt2,5697
train_annotations,1262723,547,TM316244_P.Tarich.4a.jpg,dataset/TM316244_P.Tarich.4a.jpg,Kappa,Κ,"[1072, 1633, 109, 90]",9810,bt2,316244
train_annotations,1363129,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Lambda,Λ,"[949, 1961, 42, 43]",1806,bt2,5579
train_annotations,1251580,518,TM4932_BGU.8.1853.jpg,dataset/TM4932_BGU.8.1853.jpg,Theta,Θ,"[676, 1016, 68, 77]",5236,bt2,4932
train_annotations,1384778,474,TM283_P.Dryton.40.jpg,dataset/TM283_P.Dryton.40.jpg,Kappa,Κ,"[969, 435, 15, 26]",390,bt2,283
train_annotations,1328977,579,TM316241_P.Tarich.1.jpg,dataset/TM316241_P.Tarich.1.jpg,Phi,Φ,"[1476.2572324851865, 1348.1553353307213, 64.01115371209481, 138.01590228163172]",2208,bt2,316241
train_annotations,1309685,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Beta,Β,"[2238, 2395, 37, 61]",2257,bt2,3099
train_annotations,1314528,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Eta,Η,"[1310, 1155, 54, 51]",2754,bt2,44722
train_annotations,1281688,420,TM5853_P.Eleph.20_R.jpg,dataset/TM5853_P.Eleph.20_R.jpg,Omega,Ω,"[1064, 1690, 170, 157]",26690,bt2,5853
test_annotations,1381970,501,TM3415_UPZ.1.24.jpg,dataset/TM3415_UPZ.1.24.jpg,Gamma,Γ,"[489, 871, 18, 18]",324,bt2,3415
test_annotations,1381775,501,TM3415_UPZ.1.24.jpg,dataset/TM3415_UPZ.1.24.jpg,Mu,Μ,"[776, 664, 13, 16]",208,bt2,3415
train_annotations,1395234,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Iota,Ι,"[2274, 5778, 48, 125]",6000,bt2,18503
train_annotations,1331610,553,TM3097_P.Dion.14_R.jpg,dataset/TM3097_P.Dion.14_R.jpg,Epsilon,Ε,"[885, 3411, 38, 47]",1786,bt2,3097
train_annotations,1308980,515,TM4900_BGU.8.1821.jpg,dataset/TM4900_BGU.8.1821.jpg,Eta,Η,"[1239, 4383, 128, 139]",17792,bt2,4900
train_annotations,1321808,505,TM3563_P.Tor.Choach.12.01.jpg,dataset/TM3563_P.Tor.Choach.12.01.jpg,Lambda,Λ,"[2488, 1695, 60, 89]",5340,bt2,3563
train_annotations,1277201,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Lambda,Λ,"[1353, 1483, 42, 49]",2058,bt2,3686
train_annotations,1365168,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Epsilon,Ε,"[3222, 556, 34, 51]",1734,bt2,44722
test_annotations,1382454,501,TM3415_UPZ.1.24.jpg,dataset/TM3415_UPZ.1.24.jpg,Eta,Η,"[420, 1380, 24, 26]",624,bt2,3415
train_annotations,1262073,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Tau,Τ,"[1658.0937972768534, 1505.3167392657126, 186.08169440242057, 158.8525202240199]",12915,bt2,703255
train_annotations,1321482,496,TM2818_P.Hib.1.85.jpg,dataset/TM2818_P.Hib.1.85.jpg,Omicron,Ο,"[743, 1235, 12, 22]",264,bt2,2818
train_annotations,1394599,418,TM4912_BGU.8.1833.jpg,dataset/TM4912_BGU.8.1833.jpg,Kappa,Κ,"[1692, 4207, 108, 172]",18576,bt2,4912
test_annotations,1376956,484,TM1137_P.Cair.Zen.3.59499_R.jpg,dataset/TM1137_P.Cair.Zen.3.59499_R.jpg,Rho,Ρ,"[632, 2264, 33, 100]",3300,bt2,1137
train_annotations,1309377,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Lambda,Λ,"[2068, 2015, 31, 41]",1271,bt2,3099
train_annotations,1395085,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Upsilon,Υ,"[3166, 4930, 70, 104]",7280,bt2,18503
train_annotations,1277996,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Alpha,Α,"[1206, 3133, 43, 46]",1978,bt2,3686
train_annotations,1394212,504,TM3444_UPZ.1.53.jpg,dataset/TM3444_UPZ.1.53.jpg,Gamma,Γ,"[470, 1221, 13, 23]",299,bt2,3444
train_annotations,1149745,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Upsilon,Υ,"[1223, 893, 44, 46]",2024,bt2,18499
train_annotations,1158730,472,TM257_P.Dryton.19_R.jpg,dataset/TM257_P.Dryton.19_R.jpg,Rho,Ρ,"[725, 270, 12, 30]",360,bt2,257
train_annotations,1354074,432,TM1511_P.Lond.7.1948_R.jpg,dataset/TM1511_P.Lond.7.1948_R.jpg,Lambda,Λ,"[359, 180, 20, 20]",400,bt2,1511
train_annotations,1254692,550,TM977098_P.Koeln.Sarapion.1.jpg,dataset/TM977098_P.Koeln.Sarapion.1.jpg,Pi,Π,"[1534, 2419, 163, 112]",18256,bt2,977098
train_annotations,1404794,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Iota,Ι,"[2672, 3580, 33, 93]",3069,bt2,5837
train_annotations,1330967,552,TM3094_P.Dion.11.jpg,dataset/TM3094_P.Dion.11.jpg,Alpha,Α,"[1533, 3391, 43, 60]",2580,bt2,3094
train_annotations,1331687,493,TM2379_P.Lond.7.1935.jpg,dataset/TM2379_P.Lond.7.1935.jpg,Eta,Η,"[604, 765, 29, 22]",638,bt2,2379
train_annotations,1312701,547,TM316244_P.Tarich.4a.jpg,dataset/TM316244_P.Tarich.4a.jpg,Theta,Θ,"[1358, 6552, 93, 96]",8928,bt2,316244
train_annotations,1251150,516,TM4907_BGU.8.1828.jpg,dataset/TM4907_BGU.8.1828.jpg,Upsilon,Υ,"[2699, 1373, 88, 99]",8712,bt2,4907
train_annotations,1405943,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Xi,Ξ,"[1490, 1335, 59, 76]",4484,bt2,5838
train_annotations,1312578,547,TM316244_P.Tarich.4a.jpg,dataset/TM316244_P.Tarich.4a.jpg,Eta,Η,"[1740, 3400, 75, 73]",5475,bt2,316244
train_annotations,1396731,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Delta,Δ,"[3986, 1998, 47, 103]",4841,bt2,5836
test_annotations,1320380,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Chi,Χ,"[1551, 1664, 44, 58]",2552,bt2,18497
train_annotations,1289739,447,TM5697_SB.5.7532.jpg,dataset/TM5697_SB.5.7532.jpg,Alpha,Α,"[1524, 2409, 50, 90]",4500,bt2,5697
train_annotations,1381262,500,TM3409_UPZ.1.18.jpg,dataset/TM3409_UPZ.1.18.jpg,Kappa,Κ,"[374, 839, 18, 21]",378,bt2,3409
test_annotations,1318833,532,TM8808_SB.24.16285.gif,dataset/TM8808_SB.24.16285.gif,Iota,Ι,"[488, 180, 18, 37]",666,bt2,8808
train_annotations,1330064,437,TM663_P.Cair.Zen.1.59001_frag.Cairo.jpg,dataset/TM663_P.Cair.Zen.1.59001_frag.Cairo.jpg,Iota,Ι,"[1878, 1907, 22, 49]",1078,bt2,663
test_annotations,1283774,532,TM8808_SB.24.16285.gif,dataset/TM8808_SB.24.16285.gif,Mu,Μ,"[135, 1646, 49, 36]",1764,bt2,8808
train_annotations,1323329,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Lambda,Λ,"[1316, 2392, 131, 125]",16375,bt2,7883
train_annotations,1343690,495,TM2801_SB.24.16162_GreekOnly.jpg,dataset/TM2801_SB.24.16162_GreekOnly.jpg,Alpha,Α,"[3713, 412, 52, 77]",4004,bt2,2801
train_annotations,1252895,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Omicron,Ο,"[1837, 625, 30, 78]",2340,bt2,5838
train_annotations,1297779,558,TM3289_P.Enteux.12.jpg,dataset/TM3289_P.Enteux.12.jpg,Lambda,Λ,"[509, 616, 48, 51]",2448,bt2,3289
train_annotations,1343721,495,TM2801_SB.24.16162_GreekOnly.jpg,dataset/TM2801_SB.24.16162_GreekOnly.jpg,Iota,Ι,"[5409, 465, 65, 160]",10400,bt2,2801
test_annotations,1389958,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Gamma,Γ,"[579, 3329, 48, 43]",2064,bt2,18497
train_annotations,1406914,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Phi,Φ,"[892, 2410, 77, 115]",8855,bt2,5838
train_annotations,1289334,466,TM144_BGU.3.992.jpg,dataset/TM144_BGU.3.992.jpg,Tau,Τ,"[6130, 1279, 109, 81]",8829,bt2,144
test_annotations,1297604,557,TM3286_P.Enteux.9.jpg,dataset/TM3286_P.Enteux.9.jpg,Lambda,Λ,"[701, 408, 74, 71]",5254,bt2,3286
train_annotations,1364560,452,TM9228_BGU.2.543.jpg,dataset/TM9228_BGU.2.543.jpg,Eta,Η,"[2496, 3466, 77, 85]",6545,bt2,9228
train_annotations,1309102,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Alpha,Α,"[861, 1727, 32, 38]",1216,bt2,3099
train_annotations,1322919,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Iota,Ι,"[2884, 1239, 51, 90]",4590,bt2,5837
train_annotations,1289252,466,TM144_BGU.3.992.jpg,dataset/TM144_BGU.3.992.jpg,Rho,Ρ,"[4313, 1200, 73, 174]",12702,bt2,144
train_annotations,1262574,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Pi,Π,"[2903.177004538578, 7037.9230864965775, 131.61875945537065, 155.82675793403857]",8961,bt2,703255
train_annotations,1254332,542,TM69805_BGU.18.2731.jpg,dataset/TM69805_BGU.18.2731.jpg,Iota,Ι,"[2239, 1315, 47, 108]",5076,bt2,69805
test_annotations,1286526,469,TM250_P.Dryton.37.jpg,dataset/TM250_P.Dryton.37.jpg,Lambda,Λ,"[542, 1504, 23, 36]",828,bt2,250
train_annotations,1276747,419,TM5132_SB.28.16855.jpg,dataset/TM5132_SB.28.16855.jpg,Mu,Μ,"[2046, 2556, 104, 95]",9880,bt2,5132
train_annotations,1306227,554,TM3098_P.Dion.15_R.jpg,dataset/TM3098_P.Dion.15_R.jpg,Rho,Ρ,"[1714, 1575, 21, 60]",1260,bt2,3098
train_annotations,1306381,554,TM3098_P.Dion.15_R.jpg,dataset/TM3098_P.Dion.15_R.jpg,Kappa,Κ,"[1096, 1923, 42, 43]",1806,bt2,3098
train_annotations,1424522,540,TM44603_P.Eleph.27a.jpg,dataset/TM44603_P.Eleph.27a.jpg,Delta,Δ,"[1666, 5873, 110, 110]",12100,bt2,44603
train_annotations,1387145,454,TM58204_P.Dime.3.2_GreekOnly.jpg,dataset/TM58204_P.Dime.3.2_GreekOnly.jpg,Alpha,Α,"[7838, 88, 105, 111]",11655,bt2,58204
train_annotations,1380118,491,TM2089_PSI.4.406.jpg,dataset/TM2089_PSI.4.406.jpg,Gamma,Γ,"[480, 101, 14, 14]",196,bt2,2089
train_annotations,1295117,466,TM144_BGU.3.992.jpg,dataset/TM144_BGU.3.992.jpg,Alpha,Α,"[10268, 1747, 84, 60]",5040,bt2,144
train_annotations,1373802,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Upsilon,Υ,"[3884, 510, 121, 159]",19239,bt2,131
train_annotations,1416828,538,TM18592_BGU.4.1146.jpg,dataset/TM18592_BGU.4.1146.jpg,Epsilon,Ε,"[945, 2356, 55, 90]",4950,bt2,18592
train_annotations,1285638,443,TM131_P.Batav.6_frag.A.jpg,dataset/TM131_P.Batav.6_frag.A.jpg,Kappa,Κ,"[5875, 2409, 102, 110]",11220,bt2,131
train_annotations,1285200,443,TM131_P.Batav.6_frag.A.jpg,dataset/TM131_P.Batav.6_frag.A.jpg,Pi,Π,"[7757, 915, 103, 102]",10506,bt2,131
train_annotations,1386071,548,TM316254_P.Tarich.11.jpg,dataset/TM316254_P.Tarich.11.jpg,Psi,Ψ,"[279, 330, 19, 28]",532,bt2,316254
train_annotations,1255295,478,TM818_P.Cair.Zen.2.59172.jpg,dataset/TM818_P.Cair.Zen.2.59172.jpg,Epsilon,Ε,"[1440, 988, 25, 61]",1525,bt2,818
train_annotations,1406676,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Phi,Φ,"[3879, 1935, 50, 182]",9100,bt2,5838
train_annotations,1410299,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Xi,Ξ,"[1473, 3445, 40, 39]",1560,bt2,3099
train_annotations,1287799,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Chi,Χ,"[448, 1864, 91, 86]",7826,bt2,243
test_annotations,1389412,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Iota,Ι,"[1044, 973, 20, 49]",980,bt2,18497
train_annotations,1372399,480,TM905_P.Cair.Zen.2.59261.jpg,dataset/TM905_P.Cair.Zen.2.59261.jpg,Nu,Ν,"[614, 2349, 57, 67]",3819,bt2,905
test_annotations,1281410,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Beta,Β,"[2921, 895, 53, 94]",4982,bt2,3283
test_annotations,1389692,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Phi,Φ,"[880, 2253, 48, 55]",2640,bt2,18497
train_annotations,1235090,492,TM2133_PSI.5.510.jpg,dataset/TM2133_PSI.5.510.jpg,Eta,Η,"[1174, 594, 75, 59]",4425,bt2,2133
train_annotations,1250738,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Upsilon,Υ,"[1836, 1110, 36, 49]",1764,bt2,3686
test_annotations,1377536,485,TM1137_P.Cair.Zen.3.59499_V.jpg,dataset/TM1137_P.Cair.Zen.3.59499_V.jpg,Nu,Ν,"[783, 2454, 61, 77]",4697,bt2,1137
train_annotations,1261249,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Eta,Η,"[618, 575, 27, 20]",540,bt2,3433
train_annotations,1250365,507,TM3680_P.Tebt.1.44.jpg,dataset/TM3680_P.Tebt.1.44.jpg,Phi,Φ,"[1723, 655, 49, 122]",5978,bt2,3680
train_annotations,1425327,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Pi,Π,"[1448, 4966, 61, 79]",4819,bt2,5836
test_annotations,1377033,484,TM1137_P.Cair.Zen.3.59499_R.jpg,dataset/TM1137_P.Cair.Zen.3.59499_R.jpg,Sigma,Σ,"[931, 2850, 57, 76]",4332,bt2,1137
train_annotations,1390992,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Alpha,Α,"[311, 1417, 31, 30]",930,bt2,1516
train_annotations,1313552,511,TM3689_P.Tebt.1.53.jpg,dataset/TM3689_P.Tebt.1.53.jpg,Zeta,Ζ,"[1787, 2990, 45, 81]",3645,bt2,3689
train_annotations,1358763,542,TM69805_BGU.18.2731.jpg,dataset/TM69805_BGU.18.2731.jpg,Rho,Ρ,"[1525, 5460, 63, 106]",6678,bt2,69805
test_annotations,1389961,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Kappa,Κ,"[714, 3316, 44, 52]",2288,bt2,18497
train_annotations,1291994,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Xi,Ξ,"[1023, 2210, 30, 74]",2220,bt2,18560
train_annotations,1364030,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Beta,Β,"[2101, 3241, 71, 152]",10792,bt2,7883
train_annotations,1380361,491,TM2089_PSI.4.406.jpg,dataset/TM2089_PSI.4.406.jpg,Lambda,Λ,"[470, 545, 16, 15]",240,bt2,2089
train_annotations,1290958,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Kappa,Κ,"[2528, 630, 48, 43]",2064,bt2,5579
train_annotations,1360760,497,TM2821_P.Hib.1.92.jpg,dataset/TM2821_P.Hib.1.92.jpg,Gamma,Γ,"[324, 774, 20, 16]",320,bt2,2821
train_annotations,1416998,538,TM18592_BGU.4.1146.jpg,dataset/TM18592_BGU.4.1146.jpg,Eta,Η,"[2660, 2697, 79, 107]",8453,bt2,18592
test_annotations,1289006,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Beta,Β,"[7680, 1325, 60, 118]",7080,bt2,56
train_annotations,1251555,518,TM4932_BGU.8.1853.jpg,dataset/TM4932_BGU.8.1853.jpg,Delta,Δ,"[891, 1561, 84, 94]",7896,bt2,4932
train_annotations,1290336,470,TM253_P.Dryton.33_frag.Heid.jpg,dataset/TM253_P.Dryton.33_frag.Heid.jpg,Lambda,Λ,"[375, 877, 38, 41]",1558,bt2,253
train_annotations,1283818,439,TM44733_P.Diosk.18.jpg,dataset/TM44733_P.Diosk.18.jpg,Upsilon,Υ,"[335, 873, 39, 32]",1248,bt2,44733
train_annotations,1235052,492,TM2133_PSI.5.510.jpg,dataset/TM2133_PSI.5.510.jpg,Upsilon,Υ,"[1280, 508, 37, 63]",2331,bt2,2133
train_annotations,1373145,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Lambda,Λ,"[5605, 1291, 82, 117]",9594,bt2,131
train_annotations,1303807,551,TM3093_P.Dion.10.jpg,dataset/TM3093_P.Dion.10.jpg,Tau,Τ,"[1858, 1847, 69, 66]",4554,bt2,3093
